planet_name,orbital_period,planet_radius,transit_depth,transit_duration,eq_temperature,insolation_flux,stellar_temp,stellar_radius,stellar_gravity,disposition,source
Kepler-328 b,34.9168399,2.39,500.0,7.343,602.0,31.13,6194.0,1.069,4.445,2.0,Kepler
,0.56678228,0.88,146.8,4.725,1661.0,1814.33,4796.0,0.749,4.56,0.0,Kepler
,8.480303653,22.25,81428.0,7.48907,762.0,79.65,5385.0,0.787,4.565,0.0,Kepler
,94.094392,0.9,46.6,10.833,486.0,13.14,6099.0,1.308,4.193,1.0,Kepler
Kepler-1480 b,22.1270885,3.94,418.2,4.472,721.0,63.98,5312.0,1.445,4.103,2.0,Kepler
,10.6784787,1.12,201.0,2.307,712.0,60.7,5459.0,0.797,4.583,0.0,Kepler
,25.3736543,1.88,372.9,2.619,653.0,42.92,6195.0,0.966,4.47,1.0,Kepler
,10.08535311,1.45,222.5,1.75,843.0,119.67,5947.0,0.945,4.487,1.0,Kepler
,42.559265547,51.86,207990.0,3.36626,487.0,13.28,5764.0,0.863,4.548,0.0,Kepler
,10.2856373,1.24,134.9,3.043,864.0,131.91,5841.0,1.06,4.409,1.0,Kepler
,24.2157996,1.58,322.2,4.359,596.0,29.84,5659.0,0.885,4.473,0.0,Kepler
Kepler-1499 b,44.2018402,1.14,235.6,4.949,409.0,6.59,5002.0,0.753,4.543,2.0,Kepler
,393.95608,2.27,482.2,13.89,263.0,1.14,6217.0,0.989,4.472,1.0,Kepler
Kepler-1500 b,15.0330623,2.18,132.2,6.326,928.0,175.74,5849.0,1.601,4.076,2.0,Kepler
,34.7496038,3.51,227.1,4.548,702.0,57.44,5849.0,1.601,4.076,1.0,Kepler
,12.62530918,87.2,39413.0,3.163,1214.0,514.08,6878.0,1.844,4.012,0.0,Kepler
,124.93576738,49.34,240900.0,7.5608,362.0,4.06,5887.0,0.941,4.477,0.0,Kepler
,12.720298433,1.37,283.6,2.4599,589.0,28.37,4914.0,0.724,4.61,0.0,Kepler
,227.83457,2.83,155.3,21.59,449.0,9.59,6004.0,2.193,3.814,1.0,Kepler
,119.67980316,193.91,299050.0,32.1928,847.0,121.45,8275.0,3.251,3.726,0.0,Kepler
,6.399107136,59.15,376770.0,5.21981,1031.0,266.9,6133.0,0.935,4.435,0.0,Kepler
,8.480304281,65.0,83115.0,7.46159,1504.0,1210.22,7059.0,2.21,3.946,0.0,Kepler
,117.6813778,45.43,45362.0,12.7591,575.0,25.76,6429.0,2.079,3.899,0.0,Kepler
,17.72722648,35.18,147140.0,4.1376,692.0,54.32,6021.0,0.895,4.52,0.0,Kepler
,1.71024931,1.2,98.6,2.833,1766.0,2298.2,6418.0,1.171,4.395,0.0,Kepler
,100.40132734,26.0,53782.0,9.7436,420.0,7.37,5903.0,1.1,4.353,0.0,Kepler
,11.320287875,59.23,243410.0,4.82219,928.0,175.69,6153.0,1.127,4.302,0.0,Kepler
,1.219034103,40.46,95697.0,2.4494,1977.0,3621.09,5914.0,1.271,4.217,0.0,Kepler
,24.352541,1.52,349.1,2.782,498.0,14.52,4891.0,0.805,4.516,1.0,Kepler
Kepler-1481 b,5.94228603,1.23,250.0,2.169,797.0,95.34,4891.0,0.805,4.516,2.0,Kepler
,382.30306,4.05,225.6,8.83,400.0,6.04,5993.0,2.59,3.733,1.0,Kepler
,58.1263775,1.32,271.5,4.018,404.0,6.28,5413.0,0.82,4.579,1.0,Kepler
Kepler-1997 b,26.7575866,2.28,455.3,5.858,660.0,44.86,6215.0,1.052,4.44,2.0,Kepler
,57.0599992,22.31,66168.0,7.463,455.0,10.11,5931.0,0.863,4.545,0.0,Kepler
Kepler-1501 b,14.5565618,1.08,103.8,4.554,787.0,90.4,6065.0,1.061,4.452,2.0,Kepler
,0.837898153,1.26,268.9,2.104,1478.0,1128.57,4748.0,0.797,4.526,0.0,Kepler
,0.603086711,36.0,1242.8,1.0869,2459.0,8675.9,6353.0,1.134,4.397,0.0,Kepler
Kepler-1502 b,41.7084063,2.19,330.0,8.567,608.0,32.24,6434.0,1.138,4.394,2.0,Kepler
Kepler-1980 b,33.0257179,2.21,507.1,6.032,564.0,23.95,5819.0,0.99,4.468,2.0,Kepler
,25.366990665,56.02,150580.0,5.9556,665.0,46.09,6208.0,1.024,4.454,0.0,Kepler
,428.32173928,49.76,317000.0,40.5992,220.0,0.56,5662.0,0.806,4.532,0.0,Kepler
,82.137609997,197.85,210770.0,6.11904,640.0,39.55,6395.0,2.012,3.904,0.0,Kepler
,3.06026014,0.83,59.9,2.545,1284.0,642.06,5878.0,1.01,4.426,0.0,Kepler
,24.0612744,83.77,440150.0,19.9438,749.0,74.37,6461.0,1.138,4.338,0.0,Kepler
,66.36099916,61.42,416740.0,20.0614,420.0,7.33,5583.0,0.857,4.463,0.0,Kepler
,8.939461148,153.32,357830.0,6.19136,1407.0,926.24,6461.0,2.225,3.846,0.0,Kepler
,135.58607679,89.83,363130.0,5.54241,429.0,7.99,6401.0,1.301,4.324,0.0,Kepler
,18.79862195,55.07,380200.0,7.4782,575.0,25.91,5334.0,0.796,4.585,0.0,Kepler
,6.30828538,29.34,113530.0,2.48633,803.0,98.21,5069.0,0.78,4.524,0.0,Kepler
,4.80912667,44.3,134090.0,7.9331,1270.0,615.74,6462.0,1.166,4.371,0.0,Kepler
,2.33211505,140.22,105950.0,2.96723,1594.0,1530.05,6384.0,1.094,4.348,0.0,Kepler
Kepler-990 c,0.53835407,1.67,190.2,1.5045,2386.0,7609.22,5539.0,1.207,4.244,2.0,Kepler
,249.36211832,48.69,35830.0,8.3559,308.0,2.14,5940.0,1.02,4.352,0.0,Kepler
,3.80675878,2.75,231.9,2.092,1574.0,1449.04,6068.0,1.797,4.04,1.0,Kepler
,0.664727127,0.46,16.2,1.561,2343.0,7149.67,6143.0,1.116,4.344,0.0,Kepler
Kepler-1483 b,9.5084871,1.65,97.9,4.372,1131.0,386.61,6144.0,1.668,4.106,2.0,Kepler
,34.1086562,1.95,133.8,6.405,739.0,70.4,6144.0,1.668,4.106,1.0,Kepler
Kepler-1918 b,47.0563327,2.57,762.0,4.807,497.0,14.43,5889.0,0.924,4.492,2.0,Kepler
,179.85022331,,,2.95,,,,,,0.0,Kepler
,10.0100312,0.99,375.8,1.35,506.0,15.56,4338.0,0.508,4.731,1.0,Kepler
Kepler-1503 b,96.169569,2.07,894.5,7.496,321.0,2.52,5340.0,0.702,4.633,2.0,Kepler
,1.55090374,1.11,11.3,3.028,3190.0,24453.38,7612.0,2.968,3.787,0.0,Kepler
,12.67143692,0.76,215.8,2.498,404.0,6.31,3705.0,0.529,4.721,1.0,Kepler
,60.32668824,4.98,3146.7,1.6864,240.0,0.79,3705.0,0.529,4.721,1.0,Kepler
,2.63595435,0.5,93.7,1.309,682.0,51.07,3705.0,0.529,4.721,1.0,Kepler
Kepler-1504 b,82.303914,4.47,737.0,15.404,485.0,13.05,5602.0,1.425,4.13,2.0,Kepler
,131.97827736,147.83,345940.0,7.14981,457.0,10.32,4916.0,2.182,3.717,0.0,Kepler
,0.789171236,0.69,73.4,1.734,1527.0,1291.41,4776.0,0.811,4.516,0.0,Kepler
Kepler-320 c,17.9346606,2.8,142.7,6.25,1002.0,238.78,6426.0,1.775,4.013,2.0,Kepler
,241.07074582,76.53,70292.0,9.88863,699.0,56.58,9414.0,2.777,3.883,0.0,Kepler
,106.17593813,54.91,164740.0,10.4168,441.0,8.94,6038.0,1.141,4.254,0.0,Kepler
,184.6467208,72.8,410270.0,18.9869,320.0,2.49,5713.0,1.023,4.414,0.0,Kepler
,6.282033445,144.85,181790.0,8.3777,1029.0,264.78,6074.0,0.976,4.45,0.0,Kepler
,5.519188936,43.06,217070.0,7.1351,932.0,178.7,5324.0,0.897,4.439,0.0,Kepler
,5.3360574,1.52,54.7,3.877,1667.0,1823.9,6742.0,2.032,3.925,1.0,Kepler
,4.818863794,51.32,65936.0,6.2625,1595.0,1529.01,6313.0,1.935,3.936,0.0,Kepler
,178.26802035,34.07,45754.0,5.86461,256.0,1.02,5126.0,0.696,4.578,0.0,Kepler
,2.181555909,91.3,85407.0,4.41739,1730.0,2119.28,6584.0,1.246,4.331,0.0,Kepler
,0.895276162,172.25,319080.0,3.0518,2731.0,13121.22,5242.0,2.55,3.631,0.0,Kepler
,244.83274973,38.3,40206.0,4.37001,307.0,2.09,6105.0,0.993,4.443,0.0,Kepler
Kepler-1484 b,30.4544418,2.6,472.1,6.896,624.0,35.92,6283.0,0.984,4.472,2.0,Kepler
,10.26558924,1.65,254.6,3.879,828.0,111.18,5774.0,0.98,4.458,0.0,Kepler
,18.9257333,16.74,188.5,6.149,639.0,39.47,5455.0,0.909,4.421,0.0,Kepler
Kepler-1919 b,37.8862977,2.09,672.2,5.218,479.0,12.46,5513.0,0.818,4.551,2.0,Kepler
,10.54841329,3.89,102.9,1.872,899.0,154.84,6047.0,1.092,4.387,1.0,Kepler
,133.6348207,1.89,420.9,1.584,317.0,2.38,5202.0,0.918,4.434,1.0,Kepler
,11.9615433,2.24,424.5,3.129,847.0,121.71,6142.0,1.046,4.456,0.0,Kepler
,32.510844,2.62,361.9,3.254,680.0,50.56,6074.0,1.358,4.244,1.0,Kepler
,0.56683399,,,0.75,,,,,,0.0,Kepler
,62.127677128,38.61,37430.0,5.25005,402.0,6.15,5344.0,0.807,4.494,0.0,Kepler
,31.9730649,1.09,158.6,8.872,530.0,18.59,5811.0,0.811,4.571,0.0,Kepler
,10.90752977,1.58,186.0,2.764,955.0,196.51,6414.0,1.147,4.377,1.0,Kepler
,143.1188694,53.3,255710.0,16.8109,321.0,2.5,5713.0,0.851,4.554,0.0,Kepler
,76.81985465,46.61,229160.0,5.16249,379.0,4.88,5654.0,0.774,4.59,0.0,Kepler
,165.40574995,112.86,66402.0,13.6363,514.0,16.56,6061.0,2.185,3.759,0.0,Kepler
,71.661915163,55.04,323610.0,6.33708,365.0,4.18,5075.0,0.824,4.497,0.0,Kepler
,9.44942685,68.38,489000.0,6.40303,813.0,103.29,5754.0,0.905,4.534,0.0,Kepler
,0.715802309,25.52,2208.6,1.5586,1656.0,1787.96,5239.0,0.757,4.6,0.0,Kepler
,70.58284717,50.88,150930.0,8.81169,435.0,8.45,5973.0,0.904,4.516,0.0,Kepler
,2.995357359,112.12,172400.0,6.57901,1791.0,2437.81,5949.0,1.94,3.892,0.0,Kepler
,3.840485025,39.38,31353.0,2.8592,1077.0,318.66,5731.0,0.823,4.532,0.0,Kepler
,1.92027188,,,2.65,,,,,,0.0,Kepler
,10.5226374,1.08,68.9,3.864,976.0,213.96,6327.0,1.175,4.327,1.0,Kepler
,10.443341795,44.35,145290.0,3.94077,892.0,149.21,6137.0,1.005,4.421,0.0,Kepler
,4.75307877,505.94,933.0,2.35,7040.0,580415.2,3486.0,180.013,0.5,0.0,Kepler
,19.515013291,53.03,256440.0,4.59379,588.0,28.31,5349.0,0.851,4.531,0.0,Kepler
Kepler-312 b,1.772451066,1.02,79.2,2.4592,1685.0,1904.34,6243.0,1.149,4.406,2.0,Kepler
Kepler-1485 b,19.9158863,1.41,143.2,6.191,728.0,66.31,6047.0,1.092,4.387,2.0,Kepler
,54.061328105,88.28,79684.0,4.48223,514.0,16.51,5786.0,1.112,4.318,0.0,Kepler
,34.525990182,54.35,67161.0,4.47294,607.0,32.12,6123.0,1.049,4.396,0.0,Kepler
,494.485085,5.03,385.3,3.905,379.0,4.88,6303.0,2.553,3.774,1.0,Kepler
,14.2821417,1.08,224.9,2.068,625.0,36.03,5374.0,0.726,4.588,0.0,Kepler
,18.64532882,61.81,433820.0,3.63893,656.0,43.71,5931.0,0.845,4.554,0.0,Kepler
,20.882125422,66.27,233450.0,8.03365,737.0,69.67,6335.0,1.072,4.427,0.0,Kepler
,14.0545718,1.45,274.3,4.066,711.0,60.49,5783.0,0.88,4.539,1.0,Kepler
Kepler-1505 b,30.8609783,1.08,128.9,4.216,525.0,17.96,5627.0,0.833,4.552,2.0,Kepler
,3.652810043,0.89,119.4,1.5132,1015.0,250.33,5213.0,0.831,4.489,0.0,Kepler
,15.65134872,118.33,3104.0,4.1553,1396.0,898.69,6552.0,3.289,3.586,0.0,Kepler
,6.86674226,0.79,47.2,4.216,1018.0,254.1,5914.0,1.135,4.396,1.0,Kepler
Kepler-320 b,8.37159554,2.39,98.0,5.252,1292.0,659.25,6426.0,1.775,4.013,2.0,Kepler
,286.1755875,63.23,328540.0,16.1025,276.0,1.38,5904.0,0.946,4.471,0.0,Kepler
,152.15144795,53.89,151820.0,26.8612,362.0,4.04,6217.0,0.989,4.472,0.0,Kepler
,0.542636318,1.39,74.6,1.2536,2659.0,11844.28,5277.0,1.633,3.96,0.0,Kepler
,29.911334059,47.83,354380.0,7.26916,471.0,11.68,5303.0,0.704,4.632,0.0,Kepler
,5.877122485,125.68,362900.0,4.71655,1402.0,913.57,5702.0,1.821,3.807,0.0,Kepler
,10.636305846,64.91,216060.0,5.17212,1110.0,358.62,6781.0,1.345,4.221,0.0,Kepler
,2.1032389,36.63,24852.0,6.4774,1238.0,555.0,5546.0,0.786,4.587,0.0,Kepler
,46.698200933,38.79,54592.0,3.57049,468.0,11.31,5772.0,0.756,4.518,0.0,Kepler
Kepler-332 c,15.99560373,1.04,221.7,3.471,550.0,21.54,4955.0,0.721,4.61,2.0,Kepler
,4.39451798,65.76,223620.0,2.9527,554.0,22.27,3695.0,0.483,4.773,0.0,Kepler
,25.9518795,35.1,1312.3,21.569,645.0,41.0,5753.0,1.078,4.335,0.0,Kepler
,29.7681831,3.98,159.9,9.425,917.0,167.51,5640.0,2.916,3.679,1.0,Kepler
,56.048096688,42.62,53726.0,4.04427,400.0,6.06,5222.0,0.78,4.518,0.0,Kepler
,2.25161215,1.14,23.9,2.1,2934.0,17529.42,9464.0,2.184,4.116,0.0,Kepler
,36.7662364,1.28,579.5,3.305,336.0,3.02,4342.0,0.54,4.699,1.0,Kepler
,50.35545898,31.66,107140.0,5.51863,492.0,13.81,5936.0,0.965,4.501,0.0,Kepler
Kepler-1506 b,14.0328775,1.45,210.9,6.684,783.0,88.83,6063.0,1.001,4.47,2.0,Kepler
Kepler-1922 b,13.2226149,1.75,261.7,4.337,740.0,71.11,5931.0,0.863,4.545,2.0,Kepler
,2.53742164,0.93,104.5,1.563,1220.0,525.68,5447.0,0.917,4.481,1.0,Kepler
,3.54828691,1.69,70.9,3.281,1795.0,2458.09,6573.0,1.987,4.01,0.0,Kepler
,62.596544,2.25,223.1,11.477,559.0,23.01,5934.0,1.509,4.173,1.0,Kepler
,18.79852,2.04,487.4,4.795,509.0,15.82,4808.0,0.715,4.589,0.0,Kepler
,156.51657398,61.44,113340.0,12.2259,367.0,4.31,6002.0,1.084,4.354,0.0,Kepler
,1.366946478,43.45,158640.0,3.37701,1403.0,910.99,5353.0,0.757,4.527,0.0,Kepler
,313.09275066,47.52,445610.0,14.3447,207.0,0.44,5067.0,0.673,4.596,0.0,Kepler
,0.566813677,0.77,61.2,2.458,2269.0,6276.41,6106.0,0.966,4.487,0.0,Kepler
,157.32263943,56.66,153930.0,21.9232,351.0,3.61,6109.0,0.989,4.472,0.0,Kepler
,9.53040216,60.49,321540.0,5.95809,805.0,99.43,5501.0,0.912,4.438,0.0,Kepler
,4.218512654,16.67,23417.0,3.62939,1189.0,472.03,6185.0,0.991,4.472,0.0,Kepler
,8.529991199,44.86,20084.0,3.9954,940.0,184.92,6185.0,0.991,4.472,0.0,Kepler
,3.47140045,,,1.55,,493.28,,,,0.0,Kepler
,1.922862476,70.65,101270.0,3.4594,1827.0,2631.95,6408.0,1.303,4.246,0.0,Kepler
Kepler-143 b,16.00747237,2.99,277.6,1.267,838.0,116.46,5857.0,1.305,4.204,2.0,Kepler
Kepler-1486 b,54.6493679,2.64,432.5,7.962,538.0,19.86,5751.0,1.282,4.234,2.0,Kepler
Kepler-920 c,100.8276725,4.35,1778.8,8.39,364.0,4.16,5301.0,0.977,4.391,2.0,Kepler
,15.5764061,1.79,257.1,5.382,793.0,93.42,6214.0,1.076,4.442,1.0,Kepler
,10.00506974,1.11,143.3,3.481,849.0,122.48,5912.0,0.924,4.453,1.0,Kepler
,0.905675699,0.77,73.2,1.701,1780.0,2374.98,5730.0,0.903,4.518,0.0,Kepler
,36.2580749,1.82,380.3,5.917,516.0,16.7,5818.0,0.848,4.554,1.0,Kepler
,12.4326997,1.88,240.3,7.81,839.0,117.17,5480.0,1.229,4.22,1.0,Kepler
,30.9902997,2.21,321.5,9.454,619.0,34.68,5480.0,1.229,4.22,1.0,Kepler
,15.9750417,90.37,643.5,3.549,1143.0,403.2,5220.0,3.456,3.52,0.0,Kepler
Kepler-1507 b,16.0505464,0.81,94.4,3.171,630.0,37.12,5428.0,0.853,4.563,2.0,Kepler
,0.805267592,1.35,146.6,0.887,2165.0,5216.79,6268.0,1.1,4.429,0.0,Kepler
,11.082622625,48.38,268720.0,6.62584,793.0,93.67,5831.0,0.922,4.503,0.0,Kepler
,421.42848194,54.16,96654.0,8.60447,335.0,2.97,6235.0,1.708,4.034,0.0,Kepler
,1.096587245,168.68,541.2,3.0287,1726.0,2096.5,5869.0,0.942,4.513,0.0,Kepler
,3.012476415,58.77,198400.0,3.31903,1388.0,879.89,6015.0,1.088,4.329,0.0,Kepler
,204.74104758,97.39,333800.0,20.5357,404.0,6.3,6517.0,1.44,4.211,0.0,Kepler
,0.759740194,0.67,42.5,3.252,2059.0,4245.86,6046.0,1.007,4.478,0.0,Kepler
,4.664186517,278.81,555380.0,4.0639,1683.0,1896.44,5062.0,3.579,3.515,0.0,Kepler
,1.092066399,40.74,401890.0,2.97608,1164.0,432.44,4556.0,0.576,4.67,0.0,Kepler
,3.053578643,35.35,52880.0,3.22884,1035.0,271.46,5414.0,0.714,4.625,0.0,Kepler
,2.992662857,60.35,113700.0,2.5258,1476.0,1123.54,4927.0,1.837,3.883,0.0,Kepler
,4.664188563,52.09,11360.0,3.773,1221.0,525.46,5699.0,1.215,4.192,0.0,Kepler
,0.954873008,0.81,33.0,1.0613,2325.0,6913.47,6092.0,1.363,4.114,0.0,Kepler
,0.56493412,33.4,252640.0,2.57621,1458.0,1071.88,4748.0,0.534,4.729,0.0,Kepler
,1.674984844,150.48,234580.0,4.92134,3055.0,20561.29,8285.0,2.451,3.971,0.0,Kepler
,35.8754482,2.35,366.7,3.972,668.0,47.15,6559.0,1.218,4.357,1.0,Kepler
Kepler-1487 b,7.31945294,5.05,166.8,4.881,1682.0,1891.07,5745.0,3.955,3.499,2.0,Kepler
Kepler-1487 c,35.8007112,7.97,417.4,8.219,991.0,227.68,5745.0,3.955,3.499,2.0,Kepler
,0.790049989,0.67,70.8,2.794,1724.0,2082.67,5427.0,0.808,4.53,0.0,Kepler
,4.32710579,3.58,84.1,3.872,2004.0,3805.87,5745.0,3.955,3.499,1.0,Kepler
,14.15402615,29.61,21653.0,4.115,495.0,14.25,4352.0,0.661,4.61,0.0,Kepler
,33.93754213,138.25,32990.0,11.1677,618.0,34.42,6220.0,1.066,4.414,0.0,Kepler
Kepler-1508 b,20.7057153,3.22,115.9,9.678,967.0,206.73,5668.0,2.437,3.792,2.0,Kepler
,60.532988,1.91,467.5,7.086,420.0,7.36,5631.0,0.847,4.557,1.0,Kepler
,3.7228679,0.74,52.1,9.557,1182.0,461.27,6046.0,0.927,4.509,0.0,Kepler
Kepler-411 d,58.0198583,3.46,1286.6,5.348,354.0,3.7,4920.0,0.72,4.62,2.0,Kepler
,15.0617835,1.61,196.6,6.31,794.0,94.08,5806.0,1.158,4.321,1.0,Kepler
,4.286103033,25.8,173360.0,2.6422,686.0,52.42,4206.0,0.591,4.663,0.0,Kepler
,290.7778719,45.27,225770.0,12.0525,222.0,0.58,5207.0,0.734,4.585,0.0,Kepler
,5.017239915,41.75,144640.0,4.36126,1229.0,538.77,6519.0,1.079,4.41,0.0,Kepler
,0.937923475,0.52,40.4,3.164,1588.0,1503.05,5398.0,0.805,4.58,0.0,Kepler
,204.0329342,57.35,411370.0,17.5623,272.0,1.29,5553.0,0.806,4.577,0.0,Kepler
,2.148219541,49.6,457840.0,2.94091,1009.0,244.99,4694.0,0.672,4.6,0.0,Kepler
,58.621578824,40.43,142950.0,8.52961,385.0,5.19,5232.0,0.725,4.554,0.0,Kepler
,3.125821128,110.58,5025.4,2.2163,2087.0,4481.76,6137.0,2.852,3.705,0.0,Kepler
,1.032068851,44.35,121990.0,2.1344,1221.0,523.01,4387.0,0.711,4.587,0.0,Kepler
,6.6751871,1.09,178.3,2.372,890.0,148.28,5774.0,0.818,4.567,0.0,Kepler
,1.450205839,92.78,25884.0,3.6373,2675.0,12063.44,7564.0,1.893,4.093,0.0,Kepler
,3.224486463,79.08,403730.0,4.61686,1456.0,1060.42,6389.0,1.16,4.331,0.0,Kepler
,44.14579777,62.24,224230.0,4.088,504.0,15.25,5876.0,0.896,4.492,0.0,Kepler
,33.3239576,2.55,2012.1,37.217,416.0,7.06,5192.0,0.555,4.707,0.0,Kepler
,17.9559673,1.96,137.0,6.237,750.0,74.61,5641.0,1.195,4.258,1.0,Kepler
,0.94102954,1.41,34.5,4.415,2761.0,13794.93,5766.0,2.409,3.783,0.0,Kepler
Kepler-1984 b,1.992812339,6.81,314.8,2.066,675.0,48.82,3638.0,0.42,4.844,2.0,Kepler
,36.514374043,33.27,111620.0,6.48255,546.0,21.08,5811.0,1.0,4.465,0.0,Kepler
Kepler-1488 b,39.818832,2.23,199.1,10.757,650.0,42.32,5710.0,1.524,4.073,2.0,Kepler
Kepler-1509 b,25.4337864,2.0,302.0,6.514,667.0,46.8,5806.0,1.158,4.321,2.0,Kepler
,67.451045,36.7,7062.8,8.9387,562.0,23.61,4847.0,2.191,3.726,0.0,Kepler
,2.69339974,1.04,147.5,1.936,1151.0,415.96,5355.0,0.863,4.511,1.0,Kepler
,10.43003118,1.14,120.0,2.029,906.0,159.58,6277.0,1.031,4.449,1.0,Kepler
,27.63714708,6.96,735.5,1.7277,816.0,104.6,5214.0,2.427,3.766,1.0,Kepler
Kepler-1923 b,52.6095103,1.83,203.7,8.202,553.0,22.13,5881.0,1.294,4.259,2.0,Kepler
Kepler-967 c,198.7106251,3.56,2094.8,8.638,258.0,1.05,5180.0,0.8,4.548,2.0,Kepler
,15.873380595,630.53,208360.0,8.0429,962.0,202.23,5622.0,1.895,3.907,0.0,Kepler
,50.563697,1.57,50.5,5.381,761.0,79.36,6759.0,2.022,4.018,1.0,Kepler
,65.583665567,41.22,242400.0,5.01216,371.0,4.5,5516.0,0.666,4.65,0.0,Kepler
,394.67816267,52.16,253380.0,6.05443,235.0,0.72,5780.0,0.83,4.505,0.0,Kepler
,111.31980522,63.68,62705.0,23.0078,539.0,20.01,5022.0,2.58,3.562,0.0,Kepler
,110.29512684,37.88,176340.0,16.5339,362.0,4.06,5753.0,0.895,4.503,0.0,Kepler
,95.178317934,28.75,128580.0,3.60125,272.0,1.29,4523.0,0.653,4.615,0.0,Kepler
Kepler-1916 b,31.2543238,2.29,438.0,5.662,635.0,38.54,6246.0,1.092,4.433,2.0,Kepler
,61.4911479,22.76,58703.0,9.745,438.0,8.7,5830.0,0.876,4.54,0.0,Kepler
Kepler-132 e,110.2867031,1.41,145.3,4.427,414.0,6.96,5931.0,1.101,4.322,2.0,Kepler
Kepler-880 c,11.8061737,2.87,88.1,4.472,1407.0,926.72,6900.0,2.599,3.843,2.0,Kepler
Kepler-1488 c,6.15828666,1.2,57.7,6.329,1212.0,510.35,5710.0,1.524,4.073,2.0,Kepler
,10.828825742,0.76,92.1,0.7275,758.0,78.3,5862.0,0.785,4.584,0.0,Kepler
Kepler-1489 b,82.292865,1.82,371.1,7.048,400.0,6.07,5626.0,0.957,4.467,2.0,Kepler
Kepler-1490 b,92.436978,2.89,955.2,6.432,348.0,3.46,5595.0,0.741,4.606,2.0,Kepler
,65.427645,1.65,319.0,9.404,453.0,9.94,6014.0,0.926,4.504,1.0,Kepler
,11.08260553,7.34,601.2,6.23,1108.0,355.64,5125.0,2.196,3.674,0.0,Kepler
,22.7832776,1.33,120.2,4.194,759.0,78.41,6517.0,1.159,4.382,0.0,Kepler
,23.737952838,53.27,95884.0,8.50818,620.0,34.94,5559.0,1.0,4.394,0.0,Kepler
,21.4618453,19.89,122.2,5.675,722.0,64.17,5806.0,1.213,4.283,0.0,Kepler
,75.13194883,26.21,122370.0,20.8729,359.0,3.94,5365.0,0.729,4.586,0.0,Kepler
,369.069345,3.07,945.9,5.832,197.0,0.35,4855.0,0.778,4.542,1.0,Kepler
,243.82122131,56.63,56799.0,10.9312,365.0,4.18,6370.0,1.316,4.228,0.0,Kepler
,0.77459856,,,2.71,,,,,,0.0,Kepler
,16.227548674,46.52,192690.0,5.08666,599.0,30.52,5297.0,0.795,4.587,0.0,Kepler
,47.189437,66.71,370870.0,11.555,484.0,13.01,5458.0,0.972,4.381,0.0,Kepler
,1.501760172,90.92,387900.0,5.85519,1905.0,3110.42,6327.0,1.29,4.315,0.0,Kepler
,4.05325447,1668.79,110920.0,4.0116,1191.0,475.36,6022.0,1.039,4.453,0.0,Kepler
Kepler-968 d,7.68433346,2.58,1175.0,1.4346,583.0,27.35,4402.0,0.572,4.682,2.0,Kepler
,1.549979213,136.64,370550.0,7.5945,2141.0,4986.15,5408.0,2.058,3.777,0.0,Kepler
,11.16622885,1.56,353.9,3.389,725.0,65.16,5552.0,0.836,4.562,1.0,Kepler
,10.99381963,40.17,1685.8,3.7889,978.0,216.57,6553.0,1.157,4.366,0.0,Kepler
,10.9938087,5.33,1456.9,5.0403,978.0,216.57,6553.0,1.157,4.366,0.0,Kepler
,23.1334494,2.55,456.3,3.602,638.0,39.2,5712.0,0.932,4.382,1.0,Kepler
,8.9539656,0.84,70.4,4.898,923.0,171.51,6168.0,0.947,4.452,1.0,Kepler
,13.7281373,1.06,106.6,5.304,800.0,97.06,6168.0,0.947,4.452,1.0,Kepler
Kepler-1491 b,16.5860329,2.09,231.3,7.043,821.0,107.25,5626.0,1.389,4.149,2.0,Kepler
,26.83771808,12.68,8512.0,1.6162,658.0,44.22,6194.0,1.069,4.445,1.0,Kepler
Kepler-1492 b,16.7525077,3.65,338.3,3.174,801.0,97.43,4807.0,1.802,3.906,2.0,Kepler
,3.53105835,10.61,310.8,1.778,558.0,22.83,3638.0,0.42,4.844,1.0,Kepler
,49.612757516,57.08,130460.0,7.07603,536.0,19.46,6241.0,1.031,4.45,0.0,Kepler
,6.32589574,1.14,192.5,1.383,901.0,156.27,5749.0,0.818,4.568,1.0,Kepler
,11.9378354,1.15,246.0,4.652,671.0,47.91,5469.0,0.738,4.611,1.0,Kepler
,32.715906,3.68,135.7,10.79,902.0,156.74,5527.0,3.192,3.627,1.0,Kepler
Kepler-1924 b,15.3317719,1.91,179.2,5.467,821.0,107.44,5726.0,1.285,4.228,2.0,Kepler
,82.331756,2.08,283.2,8.664,474.0,11.96,5997.0,1.242,4.304,1.0,Kepler
Kepler-1510 b,84.704139,4.17,655.7,10.393,537.0,19.59,6085.0,1.634,4.115,2.0,Kepler
,0.755105584,76.26,250030.0,5.02374,2412.0,7996.1,6592.0,1.19,4.369,0.0,Kepler
,101.26336282,44.0,72792.0,17.8951,435.0,8.47,6309.0,1.062,4.413,0.0,Kepler
,120.58167178,41.71,192900.0,8.2904,291.0,1.7,5294.0,0.673,4.651,0.0,Kepler
,1.558544209,35.12,225590.0,3.3727,1182.0,460.09,4868.0,0.708,4.582,0.0,Kepler
,2.63757408,76.02,169660.0,5.9626,1242.0,563.22,5639.0,0.953,4.509,0.0,Kepler
,8.64636188,54.24,218070.0,8.73607,1033.0,268.95,6444.0,1.134,4.382,0.0,Kepler
,125.288206,1.5,241.6,3.695,363.0,4.1,5881.0,0.973,4.48,0.0,Kepler
