planet_name,transit_depth,transit_duration,eq_temperature,insolation_flux,planet_radius,stellar_temp,stellar_gravity,disposition
Kepler-180 b,223.2,4.261,781.0,88.04,2.04,5735.0,4.356,2.0
Kepler-194 d,553.7,7.309,562.0,23.57,3.33,5565.0,4.117,2.0
Kepler-195 b,777.5,3.1516,751.0,75.09,2.15,5320.0,4.589,2.0
Kepler-195 c,472.7,3.896,469.0,11.42,1.71,5320.0,4.589,2.0
Kepler-1724 b,586.1,2.6772,999.0,234.98,2.48,6092.0,4.496,2.0
Kepler-618 b,383.7,3.1569,1296.0,666.88,2.39,5762.0,4.283,2.0
Kepler-155 c,1078.1,3.1592,271.0,1.28,1.87,3984.0,4.72,2.0
Kepler-554 b,2343.5,2.19877,1346.0,778.26,4.45,5400.0,4.463,2.0
Kepler-156 c,924.7,3.9879,588.0,28.32,2.35,5097.0,4.554,2.0
Kepler-156 b,741.6,1.6519,867.0,133.55,2.46,5097.0,4.554,2.0
Kepler-578 b,437.3,1.6325,1774.0,2342.49,4.47,4868.0,3.902,2.0
Kepler-168 c,585.7,5.0036,862.0,130.35,2.94,5946.0,4.309,2.0
Kepler-102 d,275.9,3.1818,634.0,38.13,1.34,4900.0,4.602,2.0
Kepler-168 b,179.0,3.504,1240.0,559.22,1.63,5946.0,4.309,2.0
Kepler-181 c,747.2,2.0289,937.0,182.7,2.46,5041.0,4.479,2.0
Kepler-181 b,305.7,1.91,1041.0,277.64,1.5,5041.0,4.479,2.0
Kepler-182 c,858.5,6.4415,729.0,66.83,3.28,6246.0,4.433,2.0
Kepler-193 c,610.9,5.972,595.0,29.58,3.58,5876.0,4.151,2.0
Kepler-1723 b,549.3,4.9641,568.0,24.54,2.37,6072.0,4.411,2.0
Kepler-616 b,638.7,3.4423,860.0,129.18,2.82,6004.0,4.484,2.0
Kepler-616 c,1265.0,7.106,413.0,6.86,3.96,6004.0,4.484,2.0
Kepler-157 c,461.0,4.4673,779.0,87.1,2.17,5767.0,4.389,2.0
Kepler-157 b,182.4,2.2139,1546.0,1345.92,1.37,5767.0,4.389,2.0
Kepler-157 d,190.7,2.245,969.0,208.92,1.56,5767.0,4.389,2.0
Kepler-555 b,758.3,4.9274,664.0,45.87,2.22,5837.0,4.577,2.0
Kepler-556 b,492.2,4.2064,766.0,81.46,2.08,5550.0,4.431,2.0
Kepler-579 b,411.7,2.4656,730.0,67.06,1.9,5288.0,4.541,2.0
Kepler-80 b,1480.1,2.3982,547.0,21.17,2.16,4041.0,4.697,2.0
Kepler-80 c,1491.3,2.3569,495.0,14.2,2.16,4041.0,4.697,2.0
Kepler-80 d,539.0,1.8732,722.0,64.09,1.3,4041.0,4.697,2.0
Kepler-80 e,565.5,2.0271,629.0,36.9,1.33,4041.0,4.697,2.0
Kepler-182 b,433.3,5.2498,935.0,180.36,2.66,6246.0,4.433,2.0
Kepler-595 b,2105.7,4.4903,535.0,19.39,3.95,5121.0,4.457,2.0
Kepler-596 b,659.8,4.0852,725.0,65.37,2.99,6008.0,4.35,2.0
Kepler-22 b,529.1,7.565,257.0,1.03,2.34,5516.0,4.446,2.0
Kepler-616 d,597.5,4.374,499.0,14.69,2.44,6004.0,4.484,2.0
Kepler-617 b,703.8,1.3867,750.0,74.7,1.23,3669.0,4.787,2.0
Kepler-194 c,633.0,5.1126,815.0,104.37,3.56,5565.0,4.117,2.0
Kepler-89 c,777.3,5.2257,1012.0,247.48,3.72,6181.0,4.234,2.0
Kepler-194 b,207.6,2.4062,1648.0,1746.66,2.06,5565.0,4.117,2.0
Kepler-10 c,477.1,6.83,524.0,17.75,2.26,5676.0,4.347,2.0
Kepler-158 b,839.8,2.7052,500.0,14.73,2.27,4621.0,4.605,2.0
Kepler-158 c,807.8,4.1502,418.0,7.21,1.97,4621.0,4.605,2.0
Kepler-159 b,1155.9,2.6446,447.0,9.41,1.68,3893.0,4.758,2.0
Kepler-159 c,1708.7,4.6814,275.0,1.35,2.05,3893.0,4.758,2.0
Kepler-80 f,450.0,1.1879,1054.0,292.35,1.19,4041.0,4.697,2.0
Kepler-102 f,136.4,3.747,457.0,10.34,0.95,4900.0,4.602,2.0
Kepler-580 b,1468.6,2.71,558.0,22.86,2.28,4213.0,4.658,2.0
Kepler-597 b,607.0,3.9734,743.0,71.85,2.3,5627.0,4.453,2.0
Kepler-183 c,604.3,3.3372,857.0,127.46,2.9,5576.0,4.257,2.0
Kepler-183 b,476.4,2.2682,1088.0,330.44,2.76,5576.0,4.257,2.0
Kepler-619 b,860.6,2.5315,1073.0,312.93,2.85,6122.0,4.487,2.0
Kepler-619 d,1185.1,1.2641,830.0,112.07,4.17,6122.0,4.487,2.0
Kepler-619 c,227.3,1.544,1767.0,2307.65,1.64,6122.0,4.487,2.0
Kepler-730 c,114.9,2.666,1398.0,903.77,1.23,6123.0,4.413,2.0
Kepler-620 b,487.9,5.3685,849.0,122.66,2.49,6253.0,4.41,2.0
Kepler-89 e,1975.0,8.5858,584.0,27.4,6.07,6181.0,4.234,2.0
Kepler-557 b,501.4,5.1658,1281.0,637.42,2.43,6187.0,4.409,2.0
Kepler-581 b,657.5,5.756,521.0,17.4,2.67,5538.0,4.384,2.0
Kepler-169 e,684.8,2.9105,595.0,29.55,2.24,5001.0,4.582,2.0
Kepler-169 c,296.4,2.952,776.0,85.77,1.37,5001.0,4.582,2.0
Kepler-169 b,218.4,2.2537,962.0,202.09,1.19,5001.0,4.582,2.0
Kepler-169 d,288.9,2.835,702.0,57.48,1.45,5001.0,4.582,2.0
Kepler-598 b,288.3,2.6061,1050.0,286.23,1.63,5252.0,4.442,2.0
Kepler-598 c,995.2,7.471,367.0,4.29,3.07,5252.0,4.442,2.0
Kepler-148 d,9636.3,4.7769,413.0,6.9,8.73,5227.0,4.535,2.0
Kepler-148 c,1765.6,2.4479,957.0,197.81,3.44,5227.0,4.535,2.0
Kepler-148 b,484.4,1.7442,1284.0,643.54,1.82,5227.0,4.535,2.0
Kepler-558 b,906.3,5.0274,498.0,14.59,2.64,5295.0,4.566,2.0
Kepler-160 c,1292.9,4.3409,771.0,83.6,3.85,5541.0,4.332,2.0
Kepler-160 b,310.7,2.8977,1134.0,390.76,1.89,5541.0,4.332,2.0
Kepler-161 b,761.3,1.8806,868.0,134.02,2.14,5076.0,4.55,2.0
Kepler-169 f,1129.1,7.0,321.0,2.52,2.95,5001.0,4.582,2.0
Kepler-582 b,1655.5,3.4744,603.0,31.27,3.34,5289.0,4.477,2.0
Kepler-170 b,826.1,3.6083,899.0,154.36,3.05,5674.0,4.446,2.0
Kepler-102 c,65.7,2.757,719.0,63.11,0.63,4900.0,4.602,2.0
Kepler-599 b,955.9,3.9305,623.0,35.62,2.55,5185.0,4.484,2.0
Kepler-1722 b,796.5,2.1945,753.0,76.14,2.3,5506.0,4.584,2.0
Kepler-600 b,980.4,4.647,528.0,18.38,2.76,5309.0,4.588,2.0
Kepler-149 b,2047.2,5.1227,540.0,20.05,4.15,5376.0,4.462,2.0
Kepler-149 d,1552.8,5.472,306.0,2.08,4.28,5376.0,4.462,2.0
Kepler-20 c,1034.4,3.7768,765.0,80.88,2.99,5465.0,4.449,2.0
Kepler-149 c,325.7,6.918,436.0,8.55,1.67,5376.0,4.462,2.0
Kepler-161 c,728.9,1.3867,769.0,82.76,2.37,5076.0,4.55,2.0
Kepler-162 c,926.0,3.6227,681.0,50.73,3.24,5815.0,4.421,2.0
Kepler-162 b,170.1,3.4253,961.0,201.41,1.39,5815.0,4.421,2.0
Kepler-170 c,754.2,4.1934,702.0,57.31,2.85,5674.0,4.446,2.0
Kepler-171 b,877.7,2.7535,1053.0,291.34,2.74,5456.0,4.45,2.0
Kepler-171 c,1048.6,2.599,752.0,75.57,3.0,5456.0,4.45,2.0
Kepler-171 d,572.7,6.487,497.0,14.47,2.22,5456.0,4.45,2.0
Kepler-172 b,472.4,2.7226,1256.0,588.66,2.59,5527.0,4.376,2.0
Kepler-601 b,483.4,2.7222,833.0,113.59,1.86,5077.0,4.567,2.0
Kepler-602 b,321.3,6.0768,852.0,124.4,2.7,5763.0,4.181,2.0
Kepler-603 b,496.6,7.1605,731.0,67.48,2.75,5751.0,4.254,2.0
Kepler-603 c,4020.6,14.475,401.0,6.09,8.03,5751.0,4.254,2.0
Kepler-603 d,211.2,4.4289,1098.0,343.21,1.81,5751.0,4.254,2.0
Kepler-150 c,1433.8,3.1152,876.0,138.88,3.42,5559.0,4.47,2.0
Kepler-559 b,1377.8,4.3773,706.0,58.6,4.03,5433.0,4.302,2.0
Kepler-560 b,2604.6,1.94,267.0,1.21,1.55,3395.0,4.97,2.0
Kepler-561 b,5374.7,6.3363,446.0,9.33,7.02,5592.0,4.467,2.0
Kepler-561 c,764.8,2.2647,989.0,226.02,2.6,5592.0,4.467,2.0
Kepler-172 c,543.3,3.5032,970.0,209.17,2.89,5527.0,4.376,2.0
Kepler-172 d,396.4,4.097,736.0,69.31,2.7,5527.0,4.376,2.0
Kepler-172 e,542.4,4.59,550.0,21.57,3.26,5527.0,4.376,2.0
Kepler-173 c,629.7,3.0549,956.0,197.06,2.36,6032.0,4.395,2.0
Kepler-173 b,182.0,2.2725,1179.0,457.15,1.28,6032.0,4.395,2.0
Kepler-462 b,347.7,10.0248,611.0,32.96,3.37,6688.0,4.062,2.0
Kepler-604 b,610.5,3.8737,637.0,38.81,2.4,6122.0,4.487,2.0
Kepler-184 b,777.7,3.3812,780.0,87.41,2.64,5788.0,4.524,2.0
Kepler-184 c,533.4,4.5038,630.0,37.12,2.16,5788.0,4.524,2.0
Kepler-150 d,923.1,3.7647,734.0,68.49,2.74,5559.0,4.47,2.0
Kepler-150 e,742.2,5.914,544.0,20.68,3.18,5559.0,4.47,2.0
Kepler-20 b,383.4,2.463,1095.0,340.33,1.78,5465.0,4.449,2.0
Kepler-150 b,178.4,2.417,1131.0,386.14,1.21,5559.0,4.47,2.0
Kepler-545 b,647.6,4.4859,806.0,99.54,2.86,5799.0,4.361,2.0
Kepler-562 b,3004.4,4.9611,658.0,44.29,4.96,5815.0,4.54,2.0
Kepler-563 b,1593.0,3.0397,546.0,21.06,3.18,5157.0,4.5,2.0
Kepler-102 b,41.5,2.579,792.0,92.97,0.51,4900.0,4.602,2.0
Kepler-583 b,602.8,3.3095,1017.0,253.24,2.78,5638.0,4.327,2.0
Kepler-584 b,987.7,7.545,664.0,45.89,4.17,6520.0,4.375,2.0
Kepler-184 d,637.6,4.0263,559.0,23.06,2.55,5788.0,4.524,2.0
Kepler-605 b,255.7,1.403,1133.0,389.19,1.65,5300.0,4.385,2.0
Kepler-605 c,94.1,1.593,1278.0,630.43,0.96,5300.0,4.385,2.0
Kepler-185 c,561.7,2.8066,530.0,18.68,1.94,4979.0,4.538,2.0
Kepler-185 b,209.2,1.5599,1237.0,554.07,1.13,4979.0,4.538,2.0
Kepler-546 b,3680.7,2.8997,1258.0,590.84,7.31,5818.0,4.266,2.0
Kepler-151 b,1124.8,2.5967,639.0,39.4,3.0,5456.0,4.562,2.0
Kepler-151 c,650.6,3.2648,544.0,20.71,2.33,5456.0,4.562,2.0
Kepler-564 b,2397.9,1.9457,1129.0,383.77,4.61,5776.0,4.512,2.0
Kepler-163 c,630.5,4.184,648.0,41.65,3.2,5395.0,4.324,2.0
Kepler-163 b,126.7,3.231,906.0,159.24,1.36,5395.0,4.324,2.0
Kepler-565 b,1409.7,3.3603,1063.0,301.46,3.16,5873.0,4.554,2.0
Kepler-585 b,791.9,2.0722,1178.0,455.43,2.54,5461.0,4.499,2.0
Kepler-174 b,1018.4,2.958,553.0,22.1,2.09,4859.0,4.615,2.0
Kepler-174 c,599.6,5.1115,377.0,4.79,1.56,4859.0,4.615,2.0
Kepler-174 d,1291.8,8.677,212.0,0.48,2.29,4859.0,4.615,2.0
Kepler-462 c,505.1,7.0686,453.0,9.97,4.52,6688.0,4.062,2.0
Kepler-186 c,659.1,2.2691,464.0,10.93,1.14,3751.0,4.8,2.0
Kepler-186 d,799.7,2.7399,379.0,4.87,1.29,3751.0,4.8,2.0
Kepler-186 b,471.3,1.7574,571.0,25.26,0.97,3751.0,4.8,2.0
Kepler-186 e,661.3,3.2881,319.0,2.44,1.15,3751.0,4.8,2.0
Kepler-20 d,814.5,7.1786,397.0,5.87,2.59,5465.0,4.449,2.0
Kepler-152 b,1596.9,3.7965,551.0,21.86,3.08,5176.0,4.612,2.0
Kepler-1720 b,871.7,2.395,697.0,55.86,2.75,5573.0,4.562,2.0
Kepler-164 c,532.8,3.0937,881.0,142.23,2.84,5888.0,4.342,2.0
Kepler-164 d,471.6,3.6233,637.0,38.82,2.7,5888.0,4.342,2.0
Kepler-164 e,641.7,6.923,429.0,7.99,4.24,5888.0,4.342,2.0
Kepler-164 b,151.5,1.804,1141.0,401.23,1.63,5888.0,4.342,2.0
Kepler-175 b,633.0,4.297,827.0,110.54,2.56,6063.0,4.47,2.0
Kepler-19 b,691.7,3.3649,762.0,79.68,2.1,5546.0,4.575,2.0
Kepler-175 c,727.8,6.695,583.0,27.24,2.76,6063.0,4.47,2.0
Kepler-176 c,882.1,3.5889,633.0,37.95,2.58,4963.0,4.501,2.0
Kepler-176 b,328.2,2.4012,841.0,118.56,1.61,4963.0,4.501,2.0
Kepler-187 c,455.3,5.4381,963.0,203.48,2.87,6112.0,4.281,2.0
Kepler-187 b,123.5,4.388,1244.0,566.38,1.44,6112.0,4.281,2.0
Kepler-188 c,711.4,3.3129,1025.0,260.49,2.96,5622.0,4.346,2.0
Kepler-188 b,214.0,1.9743,1463.0,1082.28,1.63,5622.0,4.346,2.0
Kepler-189 c,1035.2,3.7962,544.0,20.66,2.98,4963.0,4.501,2.0
Kepler-152 c,1132.2,4.539,326.0,2.67,2.96,5176.0,4.612,2.0
Kepler-547 b,2652.1,2.1939,768.0,82.31,3.8,4882.0,4.558,2.0
Kepler-165 b,723.5,2.7546,716.0,62.21,2.1,5081.0,4.596,2.0
Kepler-165 c,864.9,3.0935,581.0,26.98,2.34,5081.0,4.596,2.0
Kepler-566 b,706.6,2.9264,526.0,18.05,2.24,4768.0,4.536,2.0
Kepler-223 d,781.8,6.1191,827.0,110.42,3.46,5814.0,4.269,2.0
Kepler-625 c,120.0,3.2935,1048.0,284.49,1.0,5604.0,4.52,2.0
Kepler-626 b,457.1,3.1365,784.0,89.16,2.88,5784.0,4.352,2.0
Kepler-627 b,429.9,7.074,685.0,52.05,3.2,6419.0,4.175,2.0
Kepler-628 b,4253.2,8.79536,871.0,136.4,9.11,5868.0,4.169,2.0
Kepler-644 b,303.0,3.6069,1655.0,1769.83,3.07,6432.0,4.164,2.0
Kepler-223 c,436.7,5.7471,947.0,189.82,2.68,5814.0,4.269,2.0
Kepler-223 e,577.9,7.202,751.0,75.23,3.57,5814.0,4.269,2.0
Kepler-104 d,609.2,7.4355,515.0,16.6,2.61,5979.0,4.394,2.0
Kepler-223 b,349.8,5.7351,1042.0,278.67,2.42,5814.0,4.269,2.0
Kepler-629 b,268.2,3.1199,816.0,104.51,1.34,5411.0,4.561,2.0
Kepler-630 b,828.2,10.572,343.0,3.27,3.25,5761.0,4.383,2.0
Kepler-1725 b,523.1,3.317,767.0,81.63,2.52,6020.0,4.389,2.0
Kepler-645 b,274.9,3.0427,1730.0,2121.23,3.54,6185.0,4.013,2.0
Kepler-646 b,415.6,3.5246,632.0,37.68,1.53,5656.0,4.607,2.0
Kepler-595 c,151.3,2.604,679.0,50.23,1.11,5121.0,4.457,2.0
Kepler-464 b,463.2,4.9402,1163.0,432.1,3.53,5858.0,4.112,2.0
Kepler-647 c,668.0,8.412,644.0,40.68,2.83,5956.0,4.322,2.0
Kepler-647 b,120.4,6.471,788.0,90.93,1.21,5956.0,4.322,2.0
Kepler-656 b,1130.7,1.8594,1569.0,1435.82,3.57,5550.0,4.5,2.0
Kepler-656 c,169.0,3.078,975.0,213.25,1.41,5550.0,4.5,2.0
Kepler-224 c,1608.1,2.8874,758.0,77.91,3.15,5016.0,4.641,2.0
Kepler-224 d,1249.8,3.1101,610.0,32.75,2.39,5016.0,4.641,2.0
Kepler-199 b,1102.2,5.018,595.0,29.65,2.9,5750.0,4.538,2.0
Kepler-199 c,1254.2,7.334,420.0,7.38,3.51,5750.0,4.538,2.0
Kepler-631 b,459.1,5.5828,828.0,111.12,2.89,6141.0,4.272,2.0
Kepler-632 b,655.3,2.9182,500.0,14.72,2.43,5324.0,4.544,2.0
Kepler-213 b,180.1,1.8113,1326.0,730.86,1.33,5736.0,4.467,2.0
Kepler-213 c,332.1,0.8752,1060.0,297.73,2.22,5736.0,4.467,2.0
Kepler-214 c,253.2,8.349,619.0,34.65,1.95,6000.0,4.45,2.0
Kepler-214 b,384.1,7.012,758.0,78.01,2.05,6000.0,4.45,2.0
Kepler-648 b,928.1,4.9974,674.0,48.91,3.11,5679.0,4.487,2.0
Kepler-224 b,435.2,2.2207,937.0,181.84,1.39,5016.0,4.641,2.0
Kepler-224 e,813.4,1.8491,517.0,16.91,2.14,5016.0,4.641,2.0
Kepler-657 b,1151.3,7.2518,616.0,34.07,3.08,5955.0,4.52,2.0
Kepler-466 b,736.8,6.3729,503.0,15.17,2.75,5833.0,4.407,2.0
Kepler-649 b,588.0,4.8475,564.0,23.92,2.16,5739.0,4.476,2.0
Kepler-650 b,488.6,3.8627,1507.0,1218.88,3.62,5827.0,4.151,2.0
Kepler-103 b,482.2,4.5837,872.0,136.42,3.33,5880.0,4.154,2.0
Kepler-225 c,1529.0,3.2906,412.0,6.79,2.33,4126.0,4.668,2.0
Kepler-225 b,601.3,2.813,579.0,26.64,1.44,4126.0,4.668,2.0
Kepler-29 b,1184.6,3.075,777.0,86.46,2.98,5730.0,4.545,2.0
Kepler-633 b,188.9,2.9569,1021.0,257.22,1.95,5877.0,4.233,2.0
Kepler-633 c,256.5,7.939,725.0,65.26,2.01,5877.0,4.233,2.0
Kepler-634 b,210.6,4.5122,1309.0,694.32,2.06,6011.0,4.123,2.0
Kepler-215 d,551.3,2.9557,527.0,18.22,2.23,5677.0,4.563,2.0
Kepler-215 b,236.5,3.2069,784.0,89.47,1.42,5677.0,4.563,2.0
Kepler-215 c,198.1,3.742,675.0,49.12,1.21,5677.0,4.563,2.0
Kepler-215 e,295.6,5.662,405.0,6.34,1.45,5677.0,4.563,2.0
Kepler-29 c,1039.6,3.2825,715.0,61.8,2.78,5730.0,4.545,2.0
Kepler-658 b,729.4,1.4942,871.0,135.97,1.39,3736.0,4.724,2.0
Kepler-659 b,918.6,3.4202,513.0,16.38,2.44,4869.0,4.636,2.0
Kepler-635 b,315.6,8.6567,802.0,97.94,2.71,6188.0,4.196,2.0
Kepler-1990 b,952.6,2.2741,1554.0,1372.87,3.27,5751.0,4.391,2.0
Kepler-1665 b,903.4,2.1433,906.0,159.04,5.15,5059.0,3.976,2.0
Kepler-636 b,3076.0,2.8701,614.0,33.64,4.43,5303.0,4.547,2.0
Kepler-62 d,943.2,2.9355,508.0,15.72,1.98,4926.0,4.653,2.0
Kepler-62 b,425.9,2.3572,747.0,73.38,1.33,4926.0,4.653,2.0
Kepler-62 e,711.1,7.123,269.0,1.24,1.72,4926.0,4.653,2.0
Kepler-103 c,1273.0,13.755,389.0,5.41,5.47,5880.0,4.154,2.0
Kepler-200 b,336.5,3.254,854.0,125.48,1.75,5675.0,4.459,2.0
Kepler-200 c,238.2,1.1939,806.0,99.68,1.72,5675.0,4.459,2.0
Kepler-201 b,387.1,5.9629,683.0,51.47,2.68,6034.0,4.359,2.0
Kepler-201 c,360.6,12.091,378.0,4.81,2.47,6034.0,4.359,2.0
Kepler-1726 b,680.2,2.7838,582.0,27.09,2.47,5316.0,4.57,2.0
Kepler-33 d,797.9,7.9588,853.0,125.14,4.76,5900.0,4.022,2.0
Kepler-33 f,541.4,9.8052,691.0,53.8,3.92,5900.0,4.022,2.0
Kepler-202 b,549.1,2.0396,802.0,97.72,1.53,4671.0,4.636,2.0
Kepler-1990 c,79.8,2.8349,1170.0,442.08,0.98,5751.0,4.391,2.0
Kepler-202 c,792.6,2.9227,505.0,15.37,1.88,4671.0,4.636,2.0
Kepler-203 b,503.7,1.9529,1308.0,692.32,2.61,5821.0,4.355,2.0
Kepler-33 e,444.5,8.8077,752.0,75.59,3.55,5900.0,4.022,2.0
Kepler-33 c,280.0,6.6677,1009.0,244.58,2.82,5900.0,4.022,2.0
Kepler-33 b,119.7,4.9064,1336.0,752.7,1.85,5900.0,4.022,2.0
Kepler-216 c,586.9,6.864,814.0,104.04,2.95,6086.0,4.274,2.0
Kepler-203 c,491.3,2.1121,1096.0,341.68,2.54,5821.0,4.355,2.0
Kepler-203 d,162.4,3.845,855.0,126.21,1.37,5821.0,4.355,2.0
Kepler-637 b,342.5,4.3243,1002.0,238.21,5.86,5460.0,3.626,2.0
Kepler-638 b,290.8,7.1228,1111.0,360.77,2.32,5460.0,4.139,2.0
Kepler-204 b,379.6,4.1682,828.0,111.24,2.71,5815.0,4.27,2.0
Kepler-216 b,295.1,5.0324,1069.0,308.61,2.12,6086.0,4.274,2.0
Kepler-651 b,663.9,4.0819,574.0,25.63,2.17,5376.0,4.516,2.0
Kepler-217 b,155.8,3.9567,1413.0,942.35,2.12,6167.0,4.037,2.0
Kepler-217 c,102.1,3.3443,1208.0,503.98,1.84,6167.0,4.037,2.0
Kepler-217 d,58.3,3.683,1574.0,1448.04,1.29,6167.0,4.037,2.0
Kepler-621 b,936.8,1.8289,737.0,69.56,1.77,3939.0,4.705,2.0
Kepler-204 c,166.5,4.459,683.0,51.48,1.78,5815.0,4.27,2.0
Kepler-639 b,303.8,5.8201,957.0,198.34,2.29,5843.0,4.25,2.0
Kepler-205 b,536.7,1.8559,757.0,77.57,1.37,4121.0,4.709,2.0
Kepler-1710 b,864.5,3.325,694.0,54.87,2.62,5650.0,4.5,2.0
Kepler-205 c,715.4,2.8014,389.0,5.4,1.58,4121.0,4.709,2.0
Kepler-218 c,837.7,6.2289,500.0,14.81,3.05,5497.0,4.394,2.0
Kepler-218 b,206.6,3.0504,1156.0,422.53,1.47,5497.0,4.394,2.0
Kepler-218 d,689.9,9.654,356.0,3.78,2.69,5497.0,4.394,2.0
Kepler-622 b,983.2,2.6588,446.0,9.38,1.82,4102.0,4.675,2.0
Kepler-89 b,126.3,3.6888,1423.0,971.76,1.5,6181.0,4.234,2.0
Kepler-206 c,212.8,4.8655,825.0,109.68,1.85,5762.0,4.314,2.0
Kepler-206 b,106.9,3.947,983.0,220.8,1.32,5762.0,4.314,2.0
Kepler-206 d,85.0,5.768,681.0,50.72,1.29,5762.0,4.314,2.0
Kepler-207 d,436.5,4.1246,1254.0,584.32,3.6,5918.0,4.127,2.0
Kepler-207 b,101.1,3.0792,1930.0,3267.98,1.72,5918.0,4.127,2.0
Kepler-465 b,520.2,3.9092,996.0,233.04,2.87,6215.0,4.305,2.0
Kepler-652 b,847.4,2.2209,974.0,213.29,2.46,5328.0,4.551,2.0
Kepler-653 b,262.0,3.1506,819.0,106.22,2.04,5676.0,4.247,2.0
Kepler-196 b,616.1,3.1505,536.0,19.47,2.11,5132.0,4.571,2.0
Kepler-196 c,820.4,5.2679,407.0,6.46,2.33,5132.0,4.571,2.0
Kepler-434 b,3860.7,2.2491,926.0,173.5,11.26,5963.0,4.218,2.0
Kepler-207 c,86.0,4.0935,1556.0,1389.97,1.65,5918.0,4.127,2.0
Kepler-640 b,613.7,4.1483,609.0,32.58,2.72,5629.0,4.503,2.0
Kepler-94 b,1507.6,1.1134,997.0,234.06,3.25,4780.0,4.597,2.0
Kepler-653 c,41.4,1.257,2078.0,4399.18,0.82,5676.0,4.247,2.0
Kepler-219 b,383.5,3.4437,1307.0,688.54,3.29,5788.0,4.16,2.0
Kepler-219 c,575.1,6.0875,766.0,81.57,4.01,5788.0,4.16,2.0
Kepler-219 d,379.3,6.191,598.0,30.17,3.55,5788.0,4.16,2.0
Kepler-220 c,577.6,1.5501,586.0,27.87,1.8,4499.0,4.635,2.0
Kepler-623 b,1026.2,2.6903,825.0,109.61,2.94,5672.0,4.506,2.0
Kepler-51 b,6208.7,5.7845,523.0,17.68,7.65,6046.0,4.486,2.0
Kepler-641 b,262.2,3.587,926.0,173.79,2.16,5672.0,4.279,2.0
Kepler-208 b,150.0,3.3275,1379.0,854.59,1.83,5966.0,4.169,2.0
Kepler-208 c,120.9,3.87,1141.0,401.08,1.65,5966.0,4.169,2.0
Kepler-208 e,129.5,3.854,880.0,142.1,1.72,5966.0,4.169,2.0
Kepler-208 d,95.5,4.051,999.0,235.55,1.47,5966.0,4.169,2.0
Kepler-220 d,194.3,4.174,401.0,6.13,0.9,4499.0,4.635,2.0
Kepler-104 b,500.9,4.6074,852.0,124.31,2.35,5979.0,4.394,2.0
Kepler-220 e,361.8,5.0041,341.0,3.19,1.18,4499.0,4.635,2.0
Kepler-220 b,160.3,1.6261,759.0,78.4,0.86,4499.0,4.635,2.0
Kepler-221 c,1384.3,2.557,860.0,129.31,3.1,5244.0,4.538,2.0
Kepler-7 b,7458.4,5.16165,1496.0,1182.79,16.66,6036.0,3.968,2.0
Kepler-51 d,11571.0,8.4534,367.0,4.31,10.44,6046.0,4.486,2.0
Kepler-51 c,1902.6,2.7441,423.0,7.57,6.34,6046.0,4.486,2.0
Kepler-197 c,119.0,4.4859,930.0,177.25,1.44,6003.0,4.303,2.0
Kepler-209 b,612.5,3.095,668.0,47.17,2.56,5506.0,4.473,2.0
Kepler-209 c,1055.4,5.6098,486.0,13.22,2.94,5506.0,4.473,2.0
Kepler-642 b,291.0,2.965,1810.0,2536.07,3.95,6570.0,3.86,2.0
Kepler-463 b,1059.3,1.8478,880.0,141.77,3.14,5666.0,4.362,2.0
Kepler-643 b,1718.4,9.3599,963.0,203.31,10.47,4877.0,3.645,2.0
Kepler-221 d,1114.0,2.6577,712.0,60.74,2.97,5244.0,4.538,2.0
Kepler-221 e,1143.3,2.939,582.0,27.14,3.58,5244.0,4.538,2.0
Kepler-221 b,383.7,2.056,1090.0,333.31,1.66,5244.0,4.538,2.0
Kepler-654 b,281.8,6.9758,831.0,112.82,2.13,5817.0,4.293,2.0
Kepler-655 b,469.1,7.0281,588.0,28.23,2.66,6086.0,4.276,2.0
Kepler-197 d,115.5,5.5082,810.0,101.79,1.42,6003.0,4.303,2.0
Kepler-197 b,84.8,3.8944,1142.0,402.39,1.22,6003.0,4.303,2.0
Kepler-197 e,62.1,6.553,691.0,54.06,0.95,6003.0,4.303,2.0
Kepler-198 b,871.4,4.4116,655.0,43.5,2.7,5569.0,4.474,2.0
Kepler-198 c,730.0,4.002,465.0,11.09,2.91,5569.0,4.474,2.0
Kepler-14 b,2302.3,6.0437,1434.0,998.97,9.86,6372.0,3.954,2.0
Kepler-210 c,3139.0,2.9754,497.0,14.45,3.22,3912.0,4.728,2.0
Kepler-210 b,1723.2,1.6691,737.0,69.36,2.26,3912.0,4.728,2.0
Kepler-211 c,241.0,1.98,841.0,118.56,1.3,5297.0,4.578,2.0
Kepler-211 b,256.5,2.281,954.0,196.51,1.3,5297.0,4.578,2.0
Kepler-222 b,1266.0,1.887,1004.0,240.16,3.36,5431.0,4.563,2.0
Kepler-222 d,1840.3,4.5288,522.0,17.52,3.63,5431.0,4.563,2.0
Kepler-104 c,449.4,5.8297,668.0,47.11,2.32,5979.0,4.394,2.0
Kepler-222 c,1995.9,1.7726,734.0,68.62,4.71,5431.0,4.563,2.0
Kepler-198 d,245.1,1.7876,1562.0,1410.6,1.43,5569.0,4.474,2.0
Kepler-624 b,378.7,4.0249,852.0,124.89,2.45,6063.0,4.29,2.0
Kepler-625 b,407.3,3.5413,852.0,124.47,1.89,5604.0,4.52,2.0
Kepler-212 c,360.6,8.699,664.0,45.9,2.99,5867.0,4.235,2.0
